Host,HostClass,HostOrder,HostFamily,Virus,VirusClass,VirusOrder,VirusFamily,VirusGenus,Year,YearType,Database,DatabaseVersion,DetectionMethod,Detection_NotSpecified,Detection_Serology,Detection_Genetic,Detection_Isolation,Host_Original,Virus_Original,DetectionMethod_Original,Host_NCBIResolved,Virus_NCBIResolved,HostSynonyms
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Alagoas vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2014,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Alagoas vesiculovirus,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Indiana vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos taurus,Vesicular stomatitis indiana,PCR,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Indiana vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1985,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Vesicular stomatitis indiana,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2000,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Vesicular stomatitis new jersey,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2010,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Vesicular stomatitis new jersey,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos taurus,Vesicular stomatitis new jersey,PCR,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos taurus,Vesicular stomatitis new jersey,PCR,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2010,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Vesicular stomatitis new jersey,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wad Medani virus,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,1983,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Wad medani,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2014,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Wesselsbron,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2011,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Wesselsbron,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1995,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Wesselsbron,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1993,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Wesselsbron,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1980,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Wesselsbron,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1994,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Wesselsbron,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1980,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bos taurus,Wesselsbron,Isolation,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1966,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,West nile,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2014,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2012,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2001,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1989,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1977,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Western equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1958,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bos taurus,Western equine encephalitis,CargoCarrier,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Wongorr virus,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,1973,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bos taurus,Wongorr,Antibodies,TRUE,TRUE,
Bos taurus,Mammalia,Cetartiodactyla,Bovidae,Yunnan orbivirus,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,2009,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bos taurus,Yunnan orbivirus,Isolation,TRUE,TRUE,
Bos taurus indicus,Mammalia,Cetartiodactyla,Bovidae,Bovine alphaherpesvirus 1,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos indicus,Bovine herpesvirus 1,PCR,TRUE,TRUE,"bos indicus, bos namadicus"
Bos taurus indicus,Mammalia,Cetartiodactyla,Bovidae,Foot-and-mouth disease virus,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos indicus,Foot-and-mouth disease,PCR,TRUE,TRUE,"bos indicus, bos namadicus"
Bos taurus primigenius,Mammalia,Cetartiodactyla,Bovidae,Rabies lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bos primigenius,Rabies,PCR,TRUE,TRUE,bos primigenius
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Akabane orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,1978,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Akabane orthobunyavirus,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Betacoronavirus 1,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Betacoronavirus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Betacoronavirus 1,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,2007,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Betacoronavirus 1,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Tibrogargan tibrovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Tibrovirus,1981,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Bivens arm,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bluetongue virus,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,NA,NA,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Bluetongue,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine alphaherpesvirus 1,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,2015,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine alphaherpesvirus 1,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine fever ephemerovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ephemerovirus,2013,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Bovine ephemeral fever,SNT,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine fever ephemerovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ephemerovirus,1999,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine fever ephemerovirus,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine gammaherpesvirus 6,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,2014,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine gammaherpesvirus 6,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine immunodeficiency virus,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,2000,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine immunodeficiency,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine leukemia virus,Revtraviricetes,Ortervirales,Retroviridae,Deltaretrovirus,NA,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine leukemia,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine leukemia virus,Revtraviricetes,Ortervirales,Retroviridae,Deltaretrovirus,2000,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine leukemia,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Deltapapillomavirus 4,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Deltapapillomavirus,2012,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Deltapapillomavirus 4,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine respirovirus 3,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,2012,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine parainfluenza virus 3,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bovine respirovirus 3,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,2012,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine parainfluenza virus 3,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,2009,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,CargoCarrier,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,2008,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bovine viral diarrhea virus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Pestivirus A,Flasuviricetes,Amarillovirales,Flaviviridae,Pestivirus,2007,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bovine viral diarrhea virus 1,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bubaline alphaherpesvirus 1,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Bubaline herpesvirus 1,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bubaline alphaherpesvirus 1,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,2004,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bubaline herpesvirus 1,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Bubaline alphaherpesvirus 1,Herviviricetes,Herpesvirales,Herpesviridae,Varicellovirus,2013,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Bubaline alphaherpesvirus 1,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Vaccinia virus,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,2005,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Bubalus bubalis,Buffalopox,CargoCarrier,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Vaccinia virus,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Buffalopox,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Cacipacore virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2014,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Cacipacore,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Caprine gammaherpesvirus 2,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,2011,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Caprine gammaherpesvirus 2,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Caraparu orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,2014,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Caraparu,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Catu orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,2014,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Catu,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Chandipura vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2005,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Chandipura vesiculovirus,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Coastal Plains tibrovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Tibrovirus,2011,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Coastal plains tibrovirus,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Crimean-Congo hemorrhagic fever orthonairovirus,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,1983,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Crimean-congo hemorrhagic fever,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Foot-and-mouth disease virus,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Foot-and-mouth disease,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Foot-and-mouth disease virus,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,2010,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Foot-and-mouth disease,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Foot-and-mouth disease virus,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,2014,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Foot-and-mouth disease,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Guaroa orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,2014,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Guaroa,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Human picobirnavirus,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,NA,NA,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Human picobirnavirus,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Influenza A virus,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,1974,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Influenza a,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Lumpy skin disease virus,Pokkesviricetes,Chitovirales,Poxviridae,Capripoxvirus,1992,NA,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Lumpy skin disease,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Ngaingan hapavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,2010,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Ngaingan,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Oropouche orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,2014,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Oropouche,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Ovine gammaherpesvirus 2,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,1994,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Ovine herpesvirus 2,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Ovine gammaherpesvirus 2,Herviviricetes,Herpesvirales,Herpesviridae,Macavirus,1994,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Ovine gammaherpesvirus 2,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Palyam virus,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,NA,NA,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Palyam,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Small ruminant morbillivirus,Monjiviricetes,Mononegavirales,Paramyxoviridae,Morbillivirus,1997,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Peste-des-petits-ruminants,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Small ruminant morbillivirus,Monjiviricetes,Mononegavirales,Paramyxoviridae,Morbillivirus,2011,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Bubalus bubalis,Peste-des-petits-ruminants,Antibodies,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Rabies lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Rabies,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Rabies lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Rabies,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Rabies lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,2015,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Bubalus bubalis,Rabies lyssavirus,PCR,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Rift Valley fever phlebovirus,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,1993,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Rift valley fever phlebovirus,Isolation,TRUE,TRUE,
Bubalus bubalis,Mammalia,Cetartiodactyla,Bovidae,Rinderpest morbillivirus,Monjiviricetes,Mononegavirales,Paramyxoviridae,Morbillivirus,1993,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Bubalus bubalis,Rinderpest,Isolation,TRUE,TRUE,
