"idx","PMID","Pathogen_Original","Database","batch","PubDate","PubYear","Lookup"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
629,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
630,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
631,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
632,23025980,"bovine parainfluenza virus 3","pubmed",7,"2013 Feb 22","2013","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
633,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
634,17092903,"bovine parainfluenza virus 3","pubmed",7,"2006 Jul","2006","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
635,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
636,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
637,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
638,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
639,4361129,"bovine parainfluenza virus 3","pubmed",7,"1971 Apr","1971","Success"
641,3005666,"bovine parainfluenza virus 3","pubmed",7,"1986 Jan","1986","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
642,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
643,211274,"bovine parainfluenza virus 3","pubmed",7,"1978 Jul","1978","Success"
644,21056802,"bovine parainfluenza virus 3","pubmed",7,"2010 Nov","2010","Success"
645,22716217,"bovine parainfluenza virus 3","pubmed",7,"2012 Jun 20","2012","Success"
646,16050906,"bovine parainfluenza virus 3","pubmed",7,"2005 Aug","2005","Success"
647,19906928,"bovine parainfluenza virus 3","pubmed",7,"2010 Jan","2010","Success"
648,8075269,"human parainfluenza virus 1","pubmed",7,"1994 May","1994","Success"
649,20881043,"human parainfluenza virus 3","pubmed",7,"2010 Dec","2010","Success"
650,26957245,"human parainfluenza virus 3","pubmed",7,"2016 Mar","2016","Success"
651,23968816,"human parainfluenza virus 3","pubmed",7,"2013","2013","Success"
651,23968816,"human parainfluenza virus 3","pubmed",7,"2013","2013","Success"
652,23968816,"human parainfluenza virus 3","pubmed",7,"2013","2013","Success"
652,23968816,"human parainfluenza virus 3","pubmed",7,"2013","2013","Success"
653,12540169,"human parainfluenza virus 3","pubmed",7,"2002 Dec","2002","Success"
654,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
654,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
654,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
655,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
655,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
655,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
656,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
656,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
656,6244344,"sendai","pubmed",7,"1980 Apr","1980","Success"
657,12019534,"sendai","pubmed",7,"2002 Apr 27","2002","Success"
658,9230501,"sendai","pubmed",7,"1997 Jul","1997","Success"
658,9230501,"sendai","pubmed",7,"1997 Jul","1997","Success"
659,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
659,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
659,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
660,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
660,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
660,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
661,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
661,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
661,16759680,"sendai","pubmed",7,"2007 Feb","2007","Success"
662,18348770,"sendai","pubmed",7,"2008 Jan","2008","Success"
663,10699020,"human parainfluenza virus 2","pubmed",7,"2000 Mar","2000","Success"
664,16145100,"human parainfluenza virus 4","pubmed",7,"2005 Sep","2005","Success"
665,17325370,"mapuera","pubmed",7,"2007 Mar","2007","Success"
666,18873870,"mumps","pubmed",7,"1948 Aug","1948","Success"
667,13302209,"parainfluenza virus 5","pubmed",7,"1956 Mar","1956","Success"
668,15448364,"parainfluenza virus 5","pubmed",7,"2004 Oct","2004","Success"
669,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
669,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
669,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
670,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
670,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
670,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
671,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
671,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
671,4287390,"parainfluenza virus 5","pubmed",7,"1966 Jul","1966","Success"
672,9230501,"parainfluenza virus 5","pubmed",7,"1997 Jul","1997","Success"
672,9230501,"parainfluenza virus 5","pubmed",7,"1997 Jul","1997","Success"
673,26583313,"parainfluenza virus 5","pubmed",7,"2015 Dec","2015","Success"
674,9856104,"parainfluenza virus 5","pubmed",7,"1998","1998","Success"
677,15289094,"porcine rubulavirus","pubmed",7,"2004 Oct","2004","Success"
679,3363809,"porcine rubulavirus","pubmed",7,"1988 Jan 2","1988","Success"
680,1328485,"simian virus 41","pubmed",7,"1992 Oct","1992","Success"
680,1328485,"simian virus 41","pubmed",7,"1992 Oct","1992","Success"
681,1328485,"simian virus 41","pubmed",7,"1992 Oct","1992","Success"
681,1328485,"simian virus 41","pubmed",7,"1992 Oct","1992","Success"
682,12599052,"human metapneumovirus","pubmed",7,"2003 Mar 1","2003","Success"
683,18548512,"human metapneumovirus","pubmed",7,"2008 Aug","2008","Success"
684,21470468,"human metapneumovirus","pubmed",7,"2011 Apr","2011","Success"
685,9049348,"adelaide river ephemerovirus","pubmed",7,"1995 Apr","1995","Success"
686,6870710,"berrimah ephemerovirus","pubmed",7,"1983 Mar","1983","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
687,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
688,26511615,"bovine fever ephemerovirus","pubmed",7,"2015 Oct 28","2015","Success"
