"Original","Submitted","Accepted_name","Selected_family","Selected_order","Selected_class","Synonyms"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys aquaticus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys azuerensis"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys bulleri"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys cozumelae"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys crinitus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys fulgens"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys gatunensis"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys goldmani"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys jalapae"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys mexicanus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys molestus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys peninsulae"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys richardsoni"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys richmondi"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys rufus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys teapensis"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys zygomaticus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys jalapae apatelius"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys crinitus aztecus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys couesi lambi"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys mexicanus peragrus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys couesi pinicola"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys couesi regillus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys jalapae rufinus"
"oryzomys couesi","Oryzomys couesi","Oryzomys couesi","Cricetidae","Rodentia","Mammalia","Oryzomys couesi aquaticus"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris palustris"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris natator"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys argentatus"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Mus palustris"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris coloratus"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys natator floridanus"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris planirostris"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris sanibeli"
"oryzomys palustris","Oryzomys palustris","Oryzomys palustris","Cricetidae","Rodentia","Mammalia","Oryzomys palustris texensis"
"peromyscus attwateri","Peromyscus attwateri","Peromyscus attwateri","Cricetidae","Rodentia","Mammalia","Peromyscus bellus"
"peromyscus attwateri","Peromyscus attwateri","Peromyscus attwateri","Cricetidae","Rodentia","Mammalia","Peromyscus boylii cansensis"
"peromyscus attwateri","Peromyscus attwateri","Peromyscus attwateri","Cricetidae","Rodentia","Mammalia","Peromyscus boylei laceyi"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Hesperomys anthonyi"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus cedrosensis"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus collatus"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus alcorni"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus avius"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus cinereus"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus insulicola"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus papagensis"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus phaeurus"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus polypolius"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus pullus"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus sinaloensis"
"peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Cricetidae","Rodentia","Mammalia","Peromyscus eremicus tiburonensis"
"peromyscus megalops","Peromyscus megalops","Peromyscus megalops","Cricetidae","Rodentia","Mammalia","Peromyscus auritus"
"peromyscus megalops","Peromyscus megalops","Peromyscus megalops","Cricetidae","Rodentia","Mammalia","Peromyscus comptus"
"peromyscus melanophrys","Peromyscus melanophrys","Peromyscus melanophrys","Cricetidae","Rodentia","Mammalia","Peromyscus xenurus"
"peromyscus melanophrys","Peromyscus melanophrys","Peromyscus melanophrys","Cricetidae","Rodentia","Mammalia","Peromyscus melanophrys coahuilensis"
"peromyscus melanophrys","Peromyscus melanophrys","Peromyscus melanophrys","Cricetidae","Rodentia","Mammalia","Peromyscus melanophrys consobrinus"
"peromyscus melanophrys","Peromyscus melanophrys","Peromyscus melanophrys","Cricetidae","Rodentia","Mammalia","Peromyscus melanophrys micropus"
"peromyscus melanophrys","Peromyscus melanophrys","Peromyscus melanophrys","Cricetidae","Rodentia","Mammalia","Peromyscus melanophrys zamorae"
"peromyscus melanotis","Peromyscus melanotis","Peromyscus melanotis","Cricetidae","Rodentia","Mammalia","Peromyscus cecilii"
"peromyscus melanotis","Peromyscus melanotis","Peromyscus melanotis","Cricetidae","Rodentia","Mammalia","Peromyscus melanotis zamelas"
"sigmodon toltecus","Sigmodon toltecus","Sigmodon toltecus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus furvus"
"sigmodon toltecus","Sigmodon toltecus","Sigmodon toltecus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus microdon"
"sigmodon toltecus","Sigmodon toltecus","Sigmodon toltecus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus saturatus"
"phacochoerus africanus","Phacochoerus africanus","Phacochoerus africanus","Suidae","Artiodactyla","Mammalia",NA
"hylochoerus meinertzhageni","Hylochoerus meinertzhageni","Hylochoerus meinertzhageni","Suidae","Artiodactyla","Mammalia",NA
"ia io","Ia io","Ia io","Vespertilionidae","Chiroptera","Mammalia",NA
"megaderma lyra","Megaderma lyra","Lyroderma lyra","Megadermatidae","Chiroptera","Mammalia","Megaderma lyra"
"rhinolophus rouxii","Rhinolophus rouxii","Rhinolophus rouxii","Rhinolophidae","Chiroptera","Mammalia","Rhinolophus rouxi"
"myotis chinensis","Myotis chinensis","Myotis chinensis","Vespertilionidae","Chiroptera","Mammalia","Vespertilio chinensis"
"abrothrix olivaceus","Abrothrix olivaceus","Abrothrix olivaceus","Cricetidae","Rodentia","Mammalia","Akodon mansoensis"
"abrothrix olivaceus","Abrothrix olivaceus","Abrothrix olivaceus","Cricetidae","Rodentia","Mammalia","Akodon olivaceus"
"abrothrix olivaceus","Abrothrix olivaceus","Abrothrix olivaceus","Cricetidae","Rodentia","Mammalia","Akodon xanthorhinus"
"akodon cursor","Akodon cursor","Akodon cursor","Cricetidae","Rodentia","Mammalia",NA
"akodon montensis","Akodon montensis","Akodon montensis","Cricetidae","Rodentia","Mammalia",NA
"akodon paranaensis","Akodon paranaensis","Akodon paranaensis","Cricetidae","Rodentia","Mammalia",NA
"akodon varius","Akodon varius","Akodon varius","Cricetidae","Rodentia","Mammalia",NA
"bibimys chacoensis","Bibimys chacoensis","Bibimys chacoensis","Cricetidae","Rodentia","Mammalia",NA
"calomys tener","Calomys tener","Calomys tener","Cricetidae","Rodentia","Mammalia",NA
"graomys griseoflavus","Graomys griseoflavus","Graomys griseoflavus","Cricetidae","Rodentia","Mammalia","Phyllotis cachinus"
"graomys griseoflavus","Graomys griseoflavus","Graomys griseoflavus","Cricetidae","Rodentia","Mammalia","Phyllotis chacoensis"
"graomys griseoflavus","Graomys griseoflavus","Graomys griseoflavus","Cricetidae","Rodentia","Mammalia","Graomys lockwoodi"
"graomys griseoflavus","Graomys griseoflavus","Graomys griseoflavus","Cricetidae","Rodentia","Mammalia","Graomys medius"
"auliscomys micropus","Auliscomys micropus","Loxodontomys micropus","Cricetidae","Rodentia","Mammalia","Auliscomys micropus"
"auliscomys micropus","Auliscomys micropus","Loxodontomys micropus","Cricetidae","Rodentia","Mammalia","Euneomys micropus alsus"
"auliscomys micropus","Auliscomys micropus","Loxodontomys micropus","Cricetidae","Rodentia","Mammalia","Phyllotis micropus fumipes"
"neacomys spinosus","Neacomys spinosus","Neacomys spinosus","Cricetidae","Rodentia","Mammalia",NA
"nectomys squamipes","Nectomys squamipes","Nectomys squamipes","Cricetidae","Rodentia","Mammalia",NA
"oligoryzomys fornesi","Oligoryzomys fornesi","Oligoryzomys fornesi","Cricetidae","Rodentia","Mammalia",NA
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys costaricensis"
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys nicaraguae"
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys fulvescens engraciae"
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys fulvescens lenis"
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys fulvescens mayensis"
"oligoryzomys fulvescens","Oligoryzomys fulvescens","Oligoryzomys fulvescens","Cricetidae","Rodentia","Mammalia","Oryzomys fulvescens pacificus"
"oligoryzomys nigripes","Oligoryzomys nigripes","Oligoryzomys nigripes","Cricetidae","Rodentia","Mammalia",NA
"oxymycterus nasutus","Oxymycterus nasutus","Oxymycterus nasutus","Cricetidae","Rodentia","Mammalia",NA
"oxymycterus quaestor","Oxymycterus quaestor","Oxymycterus quaestor","Cricetidae","Rodentia","Mammalia",NA
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus boedeckeri"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus campestris"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus dichrous"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus griseoflavus"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus illapelinus"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus megalotis"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus melanotis"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus melanonotus"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus mollis"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus platytarsus"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Mus segethi"
"phyllotis darwini","Phyllotis darwini","Phyllotis darwini","Cricetidae","Rodentia","Mammalia","Phyllotis darwini fulvescens"
"thaptomys nigrita","Thaptomys nigrita","Thaptomys nigrita","Cricetidae","Rodentia","Mammalia","Akodon nigrita"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Rhithrodontomys amoenus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys chrysotis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys difficilis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys griseoflavus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys inexspectatus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys laceyi"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys tenuis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys mexicanus aurantius"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens canus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens chiapensis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys griseoflavus helvolus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens infernatis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys mexicanus intermedius"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens meridionalis"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens mustelinus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens nelsoni"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys levipes toltecus"
"reithrodontomys fulvescens","Reithrodontomys fulvescens","Reithrodontomys fulvescens","Cricetidae","Rodentia","Mammalia","Reithrodontomys fulvescens tropicalis"
"sorex araneus","Sorex araneus","Sorex araneus","Soricidae","Soricomorpha","Mammalia",NA
"meriones tamariscinus","Meriones tamariscinus","Meriones tamariscinus","Muridae","Rodentia","Mammalia","Gerbillus ciscaucasicus"
"meriones tamariscinus","Meriones tamariscinus","Meriones tamariscinus","Muridae","Rodentia","Mammalia","Gerbillus tamaricinus jaxartensis"
"meriones tamariscinus","Meriones tamariscinus","Meriones tamariscinus","Muridae","Rodentia","Mammalia","Meriones tamaricinus kokandicus"
"meriones tamariscinus","Meriones tamariscinus","Meriones tamariscinus","Muridae","Rodentia","Mammalia","Gerbillus tamaricinus satschouensis"
